asset,diff_native_20250325,diff_native_20250326,diff_native_20250327,diff_native_20250328,diff_native_20250329,diff_native_20250330,diff_native_20250331,diff_native_20250401,diff_native_20250402,diff_native_20250403,20250402,diff_native_20250404,diff_native_20250405,diff_native_20250406,diff_native_20250301,diff_native_20250407,diff_native_20250408,diff_native_20250409,diff_native_20250410,diff_native_20250411,diff_native_20250412,diff_native_20250414,diff_native_20250413,diff_native_20250131,diff_native_20250415,diff_native_20250416,diff_native_20250422,diff_native_20250423,diff_native_20250424,diff_native_20250427,diff_native_20250426,diff_native_20250425,diff_native_20250428,diff_native_20250429,diff_native_20250430,diff_native_20250501,diff_native_20250505,diff_native_20250506,diff_native_20250507,diff_native_20250508,diff_native_20250509,diff_native_20250510,diff_native_20250511,diff_native_20250512,diff_native_20250513,diff_native_20250514,diff_native_20250515,diff_native_20250518,diff_native_20250519,diff_native_20250520,diff_native_20250521,diff_native_20250522,diff_native_20250525,diff_native_20250523,diff_native_20250524,diff_native_20250526,diff_native_20250527,diff_native_20250531,diff_native_20250530,diff_native_20250610,diff_native_20250611,diff_native_20250612,diff_native_20250613,diff_native_20250615,diff_native_20250614,diff_native_20250616,diff_native_20250617,diff_native_20250618,diff_native_20250529,diff_native_20250528,diff_native_20250619,diff_native_20250620
D,-138.41264374996535,-138.41264374996535,-138.41264374996535,-138.41264374996535,-339.5017927499721,-339.5017927499721,-550.284033749951,-138.16587374999654,-138.16587374999654,-138.16587374999654,-138.16587374999654,491.3297862500185,491.3297862500185,491.3297862500185,244.56467725004768,-138.65993974998128,-573.2281357499887,-138.4920627499232,-137.22814374999143,298.8374262500438,298.8374262500438,13.83742625004379,298.8374262500438,-143.71115226997065,-259.988445749972,-257.1246721299831,-392.8023131299997,-134.0289811299881,-134.0289811299881,-134.0289811299881,-134.0289811299881,-134.0289811299881,-134.0289811299881,-134.69855312997242,-135.5581041299738,-135.5581041299738,-386.8322891299613,634.2283578700153,-134.32672612997703,-134.32672612997703,-134.30942912999308,312.835976870032,357.835976870032,527.4836583000142,514.0749853000161,514.0749853000161,514.0749853000161,514.0749853000161,1002.4514553000336,1002.4514553000336,1002.4514553000336,36.45145530003356,-351.8984286999912,36.28351630002726,-351.8984286999912,-351.8984286999912,-351.8984286999912,-351.8984286999912,-351.8984286999912,-984.0974375799706,-984.4285486999725,-984.4285486999725,-891.6203340799548,-984.4285486999725,-984.4285486999725,-984.4285487000016,805.5714512999984,807.4471695999964,-351.8984286999912,-351.8984286999912,807.4471696000255,807.4471696000255
DAI,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,99.91000322999751,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002,17851.258089630002
DAR,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
DASH,-46.12797211999987,-46.1289343335161,-46.128434654249304,-46.128434650000145,-46.128434650000145,-46.127929599341314,-46.12792960000024,-46.12792960000024,-46.12770084023441,-46.12770084023441,-46.12770084023441,-46.127700840000216,-46.127700840000216,-46.127700840000216,-46.12845315827599,-46.12689028549585,-46.12626795196911,-46.125315277793106,-46.12535835688141,-46.126764079132954,-46.12676408357129,-46.12652687068021,-46.12657316584591,-46.13052466016052,-46.126526874834326,-46.12652687000036,-46.12648688000036,-46.12651909130409,-46.12651909000033,-46.12528155012069,-46.12528154880147,-46.125721768680705,-46.12743061311039,-46.12599644143393,-46.12599643921885,-46.12599644000011,-46.12537264116736,-46.12630269943293,-46.12630269943293,-48.23092697139282,-46.12749018474142,-46.12738967370478,-46.12738967035648,-46.12850229512196,-46.12914973698616,-46.128606155133184,-46.12903095795673,-46.12929732394332,-46.129297320000205,-46.12953270208027,-46.13007065831789,-46.1291887325624,-46.128645420096746,-46.12873628271109,-46.12864541648332,-46.12900720588914,-46.12900720588914,-46.12860873099453,-46.12860873126101,-46.129445470000064,-46.129445470000064,-48.38996128000008,-46.25792776000026,-48.3622682299997,-46.128441790000124,-45.591115889999855,-45.43226774999994,-45.43226774999994,-46.1287617952662,-46.128272834999734,-45.266513210000085,-45.266513210000085
DATA,12640.26185345999,12640.26185345999,12640.261853459757,12640.261853459757,12640.261853459757,12640.261853459757,12640.26185345999,12640.26185345999,12640.261853459757,12640.26185345999,12640.261853459757,12640.261853459757,12640.261853459757,12640.261853459757,14015.588997079758,12640.261853459757,12640.26185345999,13638.12160446006,12756.660543459931,12756.660543459931,12756.660543459931,13638.192586459918,12756.660543459931,13638.031496079871,13638.192586459918,13638.192586459918,13638.192586459918,13638.192586459918,13638.192586459918,13638.192586459918,13638.192586459918,13638.192586459918,13638.192586459918,13638.192586459918,13851.679662459996,13851.679662459996,13851.679662459996,13851.679662459996,13143.07980445982,13143.07980445982,13143.07980445982,13143.07980445982,13638.179804459913,13638.279466259992,13638.279466259992,13638.279466259992,13638.279466259992,13638.43360625999,13638.43360625999,13638.433606259758,13638.43360625999,13638.433606259758,14888.218365639914,14888.218365639914,14888.218365639914,14888.218365639914,14888.218365639914,14176.58381863986,14176.583818640094,13638.326839639803,13638.398759640057,13638.398759640288,14159.398759640288,14159.398759640057,14159.398759640057,14159.398759640288,14159.398759640057,14159.398759640288,14176.583818640094,14176.58381863986,14159.398759640288,14159.398759640288
DCR,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,2.0965640300000814,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,-0.5563599699999031,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563,0.00021563
DEEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-257.59660900000017,-309.7570140000025,-247.68934799999988,-20.045266000000993,-270.24580799999967,-270.24580799999967,-269.68975800000044,-274.8731560000015,-245.8178340000013,-278.5780900000027,-283.3243730000104,-283.6585080000077,-462.8033790000045,-90.30358900000284,-90.30358900000284,-177.94155899999896,-297.5658870000043,-296.6776669999963,-296.9611620000069,-297.7525720000049,-301.38881299999775,-125.47481300000072,-301.38881299999775,-302.14440900000045,-301.79201599999215,-21489.94027999998,-21489.94027999998,-21512.160692000005,-21511.17748200003,-21509.841712000023,-21510.463967000014,-21510.463967000014,-21510.463967000014,-21510.463967000014,-21512.27106,-21518.680078000063,-21488.231389000022,668.4785770000017,-21518.680078000063,-21518.680078000063
DEGEN,-299916.8867468387,-299926.575393714,-302877.4756908454,-302006.7818859704,-302216.31848597154,-302216.26770472154,-294491.5827252194,-287657.7094502188,-287713.3590189703,-288052.54499397054,-287713.3590189703,-288076.9653439708,-288207.7608595975,-288457.0943095945,-299057.26453857124,-303972.6626910977,-276949.14051422104,-282017.5215542242,-282063.6099667251,-260060.30156235024,-260165.3214936033,-277179.219330851,-277179.469330851,-291855.2481852509,-277222.22165584937,-277552.6768308468,-278630.6537299715,-278755.6459624693,-279859.41318883747,-279921.5302515924,-279921.5302515961,-279883.49465147033,-279929.2040078491,-279944.4681578465,-280005.93028597534,-280242.2724189721,-275069.05693334714,-275110.22253647074,-275110.22253647074,-280867.7831413299,-281266.0498062037,-281533.8167920783,-281564.556026455,-1247914.921675019,-551454.3502008244,-552681.5682101995,-553466.2140857056,-560925.5222401395,-553402.9258979484,-558427.6125830635,-558735.8956463784,-559178.0360054448,-562777.4322293103,-559786.3343318775,-562704.6944068745,-563461.6306436881,-563486.4745151922,-565157.793603383,-564506.1161486283,-572110.0073893666,-566377.3081502169,-566601.6595517844,-566636.588594608,-560917.4734748453,-566697.8642353714,-563004.0770101398,-559279.9587077796,-563801.4649010301,-563626.335709691,-563548.4805952013,-567865.6644202396,-568245.473432079
DEGO,-164.53644524999982,-164.53644524999982,-164.53644524999982,-164.53644524999982,-164.53644524999982,-164.53644524999982,-164.53644524999982,-164.53644524999982,-164.53644524999982,-164.53644524999982,-164.53644524999982,-164.53644524999982,-164.53644524999982,-164.53644524999982,-145.49256025000068,-164.53644524999982,-164.53644524999982,-164.53644524999982,-164.53644524999982,-164.53644524999982,-164.53644524999982,-136.54439724999975,-164.54110525000033,-189.85066825000104,-164.54439724999975,-164.54439724999975,-164.54439724999975,-164.54439724999975,-164.54439724999975,-167.51714125000035,-153.60531124999943,-153.60531124999943,-164.5612292500009,-164.5612292500009,-164.5612292500009,-164.5612292500009,-164.5612292500009,-184.32254925000052,-184.32254925000052,-183.4455742500013,-183.4455742500013,-183.4455742500013,-183.4455742500013,-183.4455742500013,-183.4455742500013,-183.4455742500013,-183.4455742500013,-153.68226425000103,-153.68226425000103,-153.68226425000103,-153.68226425000103,-153.68226425000103,-154.2387382500001,-153.68226425000103,-175.26160424999944,-163.6862892499994,-154.71828925000045,-174.22075425000003,-165.8527242500004,-163.8228572499993,-186.9490172500009,-163.47483125000144,-90.40911425000012,-163.8160542500009,-163.8160542500009,-163.8160542500009,-163.81819424999958,-163.81819424999958,-165.8527242500004,-165.8527242500004,-163.81819424999958,-163.8181942500014
DENT,1564266.088838935,1580367.088838935,1567351.4230428934,1564266.228187919,1564266.2340528965,1564266.2340528965,1564266.2340528965,1675395.67651093,1719266.023197889,1701866.229773879,1719266.023197889,1708978.110773921,1708978.110773921,1724674.110773921,1475083.8418477178,1700684.5504899025,1704470.8471149206,1754200.5768449306,1754200.5768449306,1754200.5768449306,1719265.8006068468,1724265.8006068468,1749265.8006068468,1320082.6145207882,1699265.8006068468,1709006.2166068554,1703740.1754208803,1703740.1754208803,1703740.1754208803,1704062.2841929195,1689969.457188845,1689969.457188845,1704062.2841929195,1704062.2841929195,1685205.155700922,1835205.155700922,1816359.4282176497,1944908.7222527263,1944908.7222527263,1865129.4687316415,1907127.975421667,1879170.2454377413,1905296.3799544573,1886094.6799384356,1886094.9179384708,1862651.9662715197,1898322.664623499,1581095.8618315458,1626893.3411705494,1626893.3411705494,1626893.3411705494,1581096.3411705494,1581097.83298409,1581096.0191755297,1636337.8905895948,1585036.6020200253,1607817.8517769575,1592277.8039900064,1592277.8039900064,1891629.254715085,1757560.6131761074,1820114.067745328,1757560.2741673589,1782163.2741672993,1795771.718769908,1757560.2741673589,1657559.3479392529,1773600.7350617647,1566680.2817770245,1566680.2817770245,1750661.8932691813,1750661.8932691813
DEXE,0.6583306799998354,0.6556446799995683,0.6556446799995683,0.6556446799995683,-0.0387323200002356,-0.0387323200002356,-0.0387323200002356,0.6265356799999608,0.6253506799998831,0.6379746799998429,0.6253506799998831,0.645881680000457,0.645881680000457,0.6539986799998587,0.661938679999821,0.6615596800002095,0.6615596800002095,0.6615596800002095,0.6615596800002095,0.6601576799998838,-1.2217783200003396,3.7754516799996054,-1.2217783200003396,-23.496413819999816,2.4445366800000556,2.4445366800000556,0.6820016800002122,0.6745346799998515,0.6745346799998515,0.6704306799997539,0.6704306799997539,0.6749846799998522,0.6749846799998522,0.6749846799998522,0.6749846799998522,0.6749846799998522,0.6815886800000044,0.6815886800000044,0.6815886800000044,0.6815886800000044,0.6815886800000044,0.6815886800000044,0.6815886800000044,0.6875646799999231,0.6857791800002815,0.6851061799998206,0.6851061799998206,0.6884061799996744,0.6884061799996744,0.6884061799996744,0.6884061799996744,0.6884061799996744,0.6884061799996744,0.6884061799996744,0.6884061799996744,0.6884061799996744,0.6884061799996744,0.6922211800001605,0.6922211800001605,0.6065864300003341,0.6065864300003341,0.6095078200000899,0.6095078200000899,0.6081398200003605,0.6095078199996351,0.5989698200005478,0.6021435700004076,0.6021435700004076,0.6922211800001605,0.6884061799996744,-2.4020474300000387,-2.4020474300000387
DF,59021.86790060002,58962.541570600006,59103.68418660003,58768.2529586,59102.950781600026,59104.2529586,59104.2529586,59102.01475259999,59099.75430259999,59099.70522860001,59099.75430259999,59101.47227060003,59547.72199260001,59103.45081360004,59021.37572760001,59102.799725599994,59101.74135560001,59104.36184060003,59405.0684516,59405.0684516,59105.0684516,59207.11845160002,59207.11845160002,59084.260102600034,59456.38845160001,59596.6983286,59106.1358286,59106.1358286,59106.1358286,59106.3728286,59106.3728286,59106.3728286,59107.063328599994,59107.063328599994,59107.063328599994,59107.063328599994,58744.626660320006,59106.097730320005,59106.097730320005,59105.65611532002,59106.23935132002,59106.23935132002,59106.23935132002,59106.40471832,59105.539530320006,59105.539530320006,59105.539530320006,59676.69953032001,59105.35041032001,59105.35041032001,59444.270410319994,59444.270410319994,59106.32041032001,59106.32041032001,59106.32041032001,59336.60351032001,59336.60351032001,59106.46869832001,59106.244645319995,59106.27668231999,59106.27668231999,59106.27668232002,59106.27668232002,59106.27668232002,59106.27668231999,59106.27668231999,59420.22428232001,59424.19428232004,59336.60351032001,59336.60351032001,59424.19428232004,59424.19428232001
DGB,2485.838375221938,469.5448252223432,469.51496528834105,469.5763612911105,-3853.2471817061305,469.56327928975224,469.40636929124594,469.5852332897484,469.5681802928448,-2913.9240307062864,469.5681802928448,469.2678870931268,469.3247900903225,469.4892310909927,3336.138646300882,469.40259609371424,469.48952709138393,-2214.038422908634,4835.611471090466,469.5523190945387,469.455598089844,469.47862209379673,469.455598089844,2757.757654570043,469.4449450932443,-3577.7316779084504,3330.000777091831,469.21643609181046,-3959.09713890776,469.3448590897024,469.3448590897024,469.4028610922396,469.3795010894537,4578.719205088913,469.4192050881684,-1553.2538259103894,469.3640524633229,469.2838494628668,469.2838494628668,-3048.9643255360425,2525.830782458186,2525.830782458186,469.5767638683319,469.7354778982699,469.69873889908195,469.6599039025605,469.6170469000936,-1623.816694099456,-506.7598381005227,469.479200899601,469.479200899601,469.60595589876175,2396.408969897777,-603.5910301022232,2396.408969897777,469.5964698977768,469.59646990150213,469.5605939030647,469.5605939030647,-2686.4662280976772,469.7050569020212,5144.741444900632,3727.4422059059143,5799.761405900121,3727.442205902189,2922.480971902609,469.9126719012857,661.9997136220336,469.5623049028218,469.61952989920974,469.9051306210458,469.9051306210458
DIA,364.66415207181126,364.66415207181126,364.66415207181126,364.66415207181126,364.66415207181126,364.66415207181126,364.66415207181126,364.66415207181126,364.66415207181126,364.66415207181126,364.66415207181126,364.66415207181126,364.66415207181126,327.7797200718196,330.0181700717658,327.7797200718196,327.7797200718196,327.7797200718196,327.7797200718196,327.7797200718196,327.7797200718196,327.7797200718196,327.7797200718196,323.8235090718372,327.7797200718196,327.7797200718196,431.6797200717847,431.6797200717847,431.6797200717847,415.6304350718274,327.7797200718196,431.6797200717847,327.8304350717808,327.7939420718467,327.830435071839,327.8779680717853,327.88985407183645,327.88985407183645,327.88985407183645,2354.7981540718465,327.88356207183097,296.852656071831,327.79081307182787,327.79081307182787,327.79081307182787,295.29027007182594,327.7251430717879,327.7251430717879,303.0347020718036,351.95885407179594,327.95885407179594,327.95885407179594,345.0497040717746,345.0497040717746,345.0497040717746,345.0497040717746,345.0497040717746,327.786511071783,327.786511071783,361.0301660718396,361.0301660718396,327.89000417181524,447.87645417184103,387.9812521718559,327.96928017184837,445.3817671718425,445.3817671718425,328.06768441182794,327.786511071783,345.0497040717746,328.06768441182794,328.06768441182794
DNT,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332,26036.38267332
DOCK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
